name,tear,rate,score
Keria,MASTER,91승 77패 (54.17%),203점
그냥 벽,MASTER,101승 79패 (56.11%),202점
Taego,MASTER,137승 95패 (59.05%),202점
약펀치강펀치,MASTER,102승 88패 (53.68%),202점
채팅하면죽습니다,MASTER,160승 148패 (51.95%),202점
새로1,MASTER,316승 274패 (53.56%),202점
성우빠레,MASTER,165승 158패 (51.08%),202점
Rookie fans,MASTER,112승 75패 (59.89%),202점
Enosh Fan,MASTER,322승 293패 (52.36%),202점
오뚜기3분미트볼,MASTER,194승 168패 (53.59%),202점
신현준,MASTER,131승 114패 (53.47%),202점
빵빵이여친찌니,MASTER,191승 164패 (53.80%),202점
배대영,MASTER,420승 384패 (52.24%),202점
물개가울면우엉엉,MASTER,60승 46패 (56.60%),202점
멘탈이약한사람임,MASTER,114승 98패 (53.77%),202점
까사도르,MASTER,120승 99패 (54.79%),202점
막타는 야무지게,MASTER,157승 145패 (51.99%),202점
산 왕,MASTER,117승 103패 (53.18%),202점
Thresh grab,MASTER,80승 64패 (55.56%),202점
김성오리,MASTER,122승 109패 (52.81%),202점
정글없이살아남기,MASTER,319승 273패 (53.89%),202점
송박사님을아세용,MASTER,152승 135패 (52.96%),202점
응우웬 뿌락탁,MASTER,234승 198패 (54.17%),202점
롤개망해라망겜,MASTER,237승 224패 (51.41%),201점
Lilli4,MASTER,87승 65패 (57.24%),201점
 mxx7,MASTER,174승 141패 (55.24%),201점
haocaca,MASTER,194승 153패 (55.91%),201점
f319wqe9asd2o4df,MASTER,222승 210패 (51.39%),201점
321213,MASTER,253승 246패 (50.70%),201점
의스터이,MASTER,67승 46패 (59.29%),201점
선 우,MASTER,179승 154패 (53.75%),201점
beerwine,MASTER,142승 128패 (52.59%),201점
칼과 망치 바위,MASTER,97승 83패 (53.89%),201점
LOL,MASTER,83승 66패 (55.70%),201점
구간단속스피드레이서이상인,MASTER,77승 51패 (60.16%),201점
도구줘,MASTER,204승 187패 (52.17%),201점
유미를 탄 제라스,MASTER,166승 148패 (52.87%),201점
Giyeom,MASTER,92승 76패 (54.76%),201점
우린함께야1,MASTER,128승 114패 (52.89%),201점
의카장,MASTER,182승 176패 (50.84%),201점
송진영123,MASTER,72승 33패 (68.57%),201점
무뼈갈비치킨,MASTER,73승 58패 (55.73%),201점
베라티아,MASTER,121승 104패 (53.78%),201점
Regnad,MASTER,105승 85패 (55.26%),201점
su same,MASTER,102승 61패 (62.58%),200점
유수암쇄권,MASTER,134승 108패 (55.37%),200점
l l,MASTER,141승 97패 (59.24%),200점
젼나 잘해,MASTER,91승 55패 (62.33%),200점
Item Value,MASTER,94승 58패 (61.84%),200점
차분하고 차분한,MASTER,167승 148패 (53.02%),200점
산산조각난 기억,MASTER,86승 57패 (60.14%),200점
소 원,MASTER,96승 47패 (67.13%),200점
원 딜,MASTER,101승 85패 (54.30%),200점
0nZed,MASTER,177승 164패 (51.91%),200점
LJP,MASTER,154승 156패 (49.68%),200점
yasuune,MASTER,94승 58패 (61.84%),200점
토종 구렁이,MASTER,78승 64패 (54.93%),200점
dlrlwkdk,MASTER,37승 25패 (59.68%),200점
파란 팽도리,MASTER,77승 46패 (62.60%),200점
시로 렌,MASTER,248승 233패 (51.56%),200점
몽키 D 웅,MASTER,461승 455패 (50.33%),200점
일란성쌍둥이,MASTER,65승 46패 (58.56%),200점
매 옥,MASTER,193승 180패 (51.74%),200점
Sovek,MASTER,240승 220패 (52.17%),200점
죽기장인,MASTER,209승 161패 (56.49%),200점
Zion Avel,MASTER,89승 71패 (55.62%),200점
능동적인 남탓,MASTER,227승 186패 (54.96%),200점
망해가는정글게임,MASTER,285승 271패 (51.26%),199점
PLASTIC MEMORIES,MASTER,316승 316패 (50.00%),199점
고대연,MASTER,268승 256패 (51.15%),199점
VIEGOKlNG,MASTER,823승 804패 (50.58%),199점
늘완벽해지고싶다,MASTER,93승 75패 (55.36%),199점
김준희,MASTER,79승 60패 (56.83%),199점
차진아,MASTER,222승 211패 (51.27%),199점
Lv1 하이머딩거,MASTER,128승 117패 (52.24%),199점
c1nos,MASTER,119승 102패 (53.85%),199점
니 동선 그거 참 구려,MASTER,69승 57패 (54.76%),199점
맘돌이,MASTER,126승 99패 (56.00%),199점
눈오는날씨XD,MASTER,160승 147패 (52.12%),199점
읏차읏차으라차차,MASTER,376승 359패 (51.16%),199점
각성훈도,MASTER,174승 154패 (53.05%),199점
놓아줘요,MASTER,116승 107패 (52.02%),199점
1111l111ll1,MASTER,186승 186패 (50.00%),198점
딸 깍,MASTER,58승 46패 (55.77%),198점
릭사이,MASTER,87승 74패 (54.04%),198점
SloppyWalrusX,MASTER,148승 124패 (54.41%),198점
트위치 이주윤,MASTER,532승 517패 (50.71%),198점
딱따구리머리박기,MASTER,116승 81패 (58.88%),198점
플래티넘123,MASTER,405승 396패 (50.56%),198점
초전도혁 아리,MASTER,71승 58패 (55.04%),198점
yimi,MASTER,90승 74패 (54.88%),198점
J              5,MASTER,89승 68패 (56.69%),198점
개춘재,MASTER,137승 98패 (58.30%),198점
IllIllIllIl,MASTER,328승 304패 (51.90%),198점
계절풍,MASTER,215승 197패 (52.18%),198점
깅응송,MASTER,87승 73패 (54.37%),197점
zhaozhaomumu,MASTER,188승 173패 (52.08%),197점
EDGqx1457794367,MASTER,83승 48패 (63.36%),197점
Top Azir,MASTER,139승 126패 (52.45%),197점
챌미만 채팅x,MASTER,61승 49패 (55.45%),197점
누나 기업은행,MASTER,166승 155패 (51.71%),197점
맛간서포터,MASTER,120승 104패 (53.57%),197점
goaz,MASTER,376승 355패 (51.44%),197점
unknown,MASTER,535승 539패 (49.81%),197점
CU편의점야간알바,MASTER,85승 66패 (56.29%),197점
다람쥐 산책,MASTER,167승 156패 (51.70%),197점
ConerO3O,MASTER,161승 124패 (56.49%),197점
경남양산신기동,MASTER,56승 40패 (58.33%),197점
모기장 구멍 뚫기,MASTER,192승 150패 (56.14%),197점
스나킹,MASTER,333승 317패 (51.23%),197점
정화들면방어막듬,MASTER,224승 206패 (52.09%),197점
             Ikz,MASTER,160승 146패 (52.29%),197점
역천괴,MASTER,388승 367패 (51.39%),197점
국경의남쪽태양의서쪽,MASTER,144승 121패 (54.34%),197점
울고시퍼,MASTER,107승 84패 (56.02%),197점
평캔조금합니다,MASTER,210승 198패 (51.47%),196점
Wanna Say,MASTER,181승 142패 (56.04%),196점
못 하는게 없어요,MASTER,192승 159패 (54.70%),196점
용프로우,MASTER,68승 48패 (58.62%),196점
fmp,MASTER,105승 84패 (55.56%),196점
T1 Jaker,MASTER,187승 169패 (52.53%),196점
Hello 환각,MASTER,116승 81패 (58.88%),196점
감굘공듀,MASTER,137승 113패 (54.80%),196점
씹 딸 준,MASTER,58승 32패 (64.44%),196점
kolabi,MASTER,578승 562패 (50.70%),195점
Lonely roads,MASTER,218승 208패 (51.17%),195점
alwayshumble,MASTER,96승 60패 (61.54%),195점
2024GGFAFA,MASTER,202승 192패 (51.27%),195점
Rank 1 Fizz,MASTER,98승 74패 (56.98%),195점
patientpatient,MASTER,63승 44패 (58.88%),195점
zi xuanyes,MASTER,191승 158패 (54.73%),195점
아카자,MASTER,174승 124패 (58.39%),195점
인강승리팁라이너,MASTER,389승 380패 (50.59%),195점
화 가,MASTER,118승 105패 (52.91%),195점
1등 1등 1등,MASTER,67승 45패 (59.82%),195점
롤은 3vs3 게임,MASTER,105승 74패 (58.66%),195점
프로젝트 알파,MASTER,141승 127패 (52.61%),195점
독과 병 방패,MASTER,47승 32패 (59.49%),195점
일산역천괴,MASTER,78승 63패 (55.32%),195점
Honey,MASTER,243승 224패 (52.03%),195점
LV5 애벌레,MASTER,221승 195패 (53.12%),195점
협곡의브루스웨인,MASTER,66승 47패 (58.41%),195점
다삯2,MASTER,56승 39패 (58.95%),194점
Dragonic knight,MASTER,111승 68패 (62.01%),194점
T1 Oner,MASTER,81승 59패 (57.86%),194점
viop10,MASTER,137승 110패 (55.47%),194점
zizoco,MASTER,106승 74패 (58.89%),194점
shfoqkdrkrhtlvek,MASTER,102승 85패 (54.55%),194점
xtune,MASTER,145승 118패 (55.13%),194점
Zhifeig1,MASTER,272승 267패 (50.46%),194점
델레브,MASTER,105승 81패 (56.45%),194점
쫀 냥,MASTER,196승 190패 (50.78%),194점
이니쉬못하는사람,MASTER,122승 85패 (58.94%),194점
처 키,MASTER,182승 158패 (53.53%),194점
수 피,MASTER,219승 182패 (54.61%),194점
IRVING,MASTER,372승 366패 (50.41%),194점
clean chat plz,MASTER,92승 77패 (54.44%),194점
나와너의텔레파시,MASTER,151승 139패 (52.07%),194점
듀 르,MASTER,152승 119패 (56.09%),194점
킹규태,MASTER,330승 312패 (51.40%),194점
ActScene,MASTER,57승 39패 (59.38%),194점
vinakanwei슌,MASTER,138승 81패 (63.01%),194점
은 자 지,MASTER,77승 39패 (66.38%),193점
wldnjs02,MASTER,351승 310패 (53.10%),193점
coop up,MASTER,161승 142패 (53.14%),193점
Caedrel,MASTER,133승 131패 (50.38%),193점
Dorian3,MASTER,508승 494패 (50.70%),193점
trcs,MASTER,209승 205패 (50.48%),193점
그 루,MASTER,109승 83패 (56.77%),193점
달보다차가운,MASTER,101승 76패 (57.06%),193점
Dx Hxx,MASTER,66승 49패 (57.39%),193점
타 잔,MASTER,174승 128패 (57.62%),193점
티모 그 자체,MASTER,276승 244패 (53.08%),193점
춤 추는 달빛,MASTER,51승 28패 (64.56%),193점
엠도박사,MASTER,126승 109패 (53.62%),193점
muito bonito,MASTER,157승 151패 (50.97%),193점
국산드라,MASTER,63승 38패 (62.38%),193점
서리라,MASTER,108승 96패 (52.94%),193점
씨 원 해,MASTER,155승 78패 (66.52%),193점
쌘 쥐,MASTER,116승 95패 (54.98%),193점
아이오니아,MASTER,359승 322패 (52.72%),192점
wo le ge dou,MASTER,343승 306패 (52.85%),192점
크리스티아누 호날두,MASTER,85승 69패 (55.19%),192점
Bard,MASTER,91승 65패 (58.33%),192점
그가 되고 싶다,MASTER,238승 196패 (54.84%),192점
범코야끼,MASTER,329승 318패 (50.85%),192점
코뚱잉 OH인,MASTER,212승 203패 (51.08%),192점
서폿전령오라고,MASTER,99승 81패 (55.00%),192점
밀리마스,MASTER,371승 357패 (50.96%),192점
정태냥,MASTER,157승 117패 (57.30%),192점
신지드,MASTER,66승 48패 (57.89%),192점
요네야스요네,MASTER,154승 125패 (55.20%),192점
DEFT,MASTER,71승 43패 (62.28%),192점
Force of Will,MASTER,224승 220패 (50.45%),192점
Xiaoxin,MASTER,312승 303패 (50.73%),192점
에휴 어지럽네,MASTER,113승 100패 (53.05%),192점
우 원 강,MASTER,398승 392패 (50.38%),191점
mozzi peachee,MASTER,221승 184패 (54.57%),191점
경몽어스,MASTER,126승 113패 (52.72%),191점
바텀개,MASTER,473승 459패 (50.75%),191점
맛 나,MASTER,212승 182패 (53.81%),191점
범북이,MASTER,158승 144패 (52.32%),191점
鋒神榜,MASTER,244승 227패 (51.80%),191점
냐옹이,MASTER,132승 106패 (55.46%),191점
Feinoorya,MASTER,231승 219패 (51.33%),191점
창혀니아야해,MASTER,208승 188패 (52.53%),191점
Vaundy fan,MASTER,57승 47패 (54.81%),191점
걸뽀아님,MASTER,91승 67패 (57.59%),191점
볼빨간,MASTER,145승 120패 (54.72%),191점
Love u so,MASTER,542승 543패 (49.95%),191점
AF GankZero,MASTER,50승 30패 (62.50%),191점
Tequi1a,MASTER,105승 105패 (50.00%),191점
핵딱콩,MASTER,103승 87패 (54.21%),191점
선혈뽀식좌,MASTER,86승 75패 (53.42%),190점
찐조 기습 숭배 시작,MASTER,490승 489패 (50.05%),190점
서포터,MASTER,91승 77패 (54.17%),190점
안강최,MASTER,353승 336패 (51.23%),190점
qйietly,MASTER,108승 87패 (55.38%),190점
대건고이준석,MASTER,135승 102패 (56.96%),190점
Noesjby,MASTER,276승 254패 (52.08%),190점
SYJ,MASTER,212승 199패 (51.58%),190점
필 키,MASTER,265승 210패 (55.79%),190점
IIIIIIIII,MASTER,192승 182패 (51.34%),190점
wkf,MASTER,337승 319패 (51.37%),190점
Baby Talonking,MASTER,126승 87패 (59.15%),190점
민 T,MASTER,80승 68패 (54.05%),190점
금방 가요옹,MASTER,77승 65패 (54.23%),190점
SWEET SEXY ADC,MASTER,88승 71패 (55.35%),190점
zlxcpvlapdsq,MASTER,432승 410패 (51.31%),190점
x지존x닌자v,MASTER,114승 103패 (52.53%),190점
Have to erase U,MASTER,100승 43패 (69.93%),190점
핑프대장,MASTER,107승 94패 (53.23%),189점
누 누,MASTER,190승 162패 (53.98%),189점
봉장김,MASTER,165승 147패 (52.88%),189점
June Sup,MASTER,139승 96패 (59.15%),189점
정재만,MASTER,102승 93패 (52.31%),189점
준코사장님허준혁,MASTER,348승 283패 (55.15%),189점
아이유,MASTER,284승 240패 (54.20%),189점
평타 약해요,MASTER,280승 255패 (52.34%),189점
동뇨띠,MASTER,416승 398패 (51.11%),189점
멍 구,MASTER,141승 120패 (54.02%),189점
니카모드,MASTER,230승 229패 (50.11%),189점
밀짚모자 뽀이,MASTER,322승 300패 (51.77%),189점
잘좀하자진짜인간적으로너무못한다,MASTER,144승 115패 (55.60%),189점
GarbageCollector,MASTER,162승 119패 (57.65%),188점
adn0,MASTER,568승 551패 (50.76%),188점
wkqslrspdla,MASTER,59승 31패 (65.56%),188점
육회바른연어,MASTER,74승 62패 (54.41%),188점
이타치 샹크스 그리고 양성렬,MASTER,148승 115패 (56.27%),188점
20분100스택,MASTER,65승 49패 (57.02%),188점
네 몸 쩔더라,MASTER,147승 132패 (52.69%),188점
숲속 나르,MASTER,226승 192패 (54.07%),188점
biejiazhuangnuli,MASTER,117승 76패 (60.62%),188점
I TOP TOP I,MASTER,72승 37패 (66.06%),188점
장성의오른발,MASTER,103승 91패 (53.09%),188점
구조식,MASTER,148승 146패 (50.34%),188점
07년생정성훈,MASTER,126승 108패 (53.85%),188점
호방한 탑라이너,MASTER,279승 217패 (56.25%),188점
GM Jungle,MASTER,79승 58패 (57.66%),188점
김밥걸,MASTER,130승 121패 (51.79%),188점
문어까와,MASTER,119승 106패 (52.89%),188점
동형김,MASTER,185승 174패 (51.53%),188점
모나미팬,MASTER,115승 100패 (53.49%),188점
우즈마키 나루토,MASTER,147승 133패 (52.50%),187점
laji fuzhu,MASTER,61승 42패 (59.22%),187점
시인의 삶,MASTER,177승 167패 (51.45%),187점
만 뇌,MASTER,89승 66패 (57.42%),187점
IGANA,MASTER,99승 73패 (57.56%),187점
MaoMaoYu,MASTER,93승 51패 (64.58%),187점
진 라임,MASTER,79승 65패 (54.86%),187점
배간지,MASTER,237승 215패 (52.43%),187점
빵구나먹어라 뿡й,MASTER,121승 99패 (55.00%),187점
sn2769,MASTER,126승 121패 (51.01%),187점
안녕하신가요우,MASTER,176승 159패 (52.54%),187점
멘탈좋은트라이,MASTER,132승 123패 (51.76%),187점
09년생룰러,MASTER,341승 301패 (53.12%),187점
묵언수행1일째,MASTER,184승 174패 (51.40%),187점
지 르,MASTER,210승 195패 (51.85%),187점
도북이,MASTER,199승 192패 (50.90%),187점
shenhaihuixiang,MASTER,328승 310패 (51.41%),186점
08 프로지망 AD,MASTER,316승 238패 (57.04%),186점
zsjsdasd,MASTER,132승 119패 (52.59%),186점
강깐숙,MASTER,175승 162패 (51.93%),186점
김펜릴,MASTER,180승 162패 (52.63%),186점
조카칩,MASTER,212승 159패 (57.14%),186점
Dung Nguyen,MASTER,165승 154패 (51.72%),186점
구곡루루,MASTER,59승 43패 (57.84%),186점
비속어,MASTER,89승 71패 (55.62%),186점
너굴너굴1222,MASTER,74승 48패 (60.66%),186점
선행1,MASTER,83승 67패 (55.33%),186점
kirby3,MASTER,141승 121패 (53.82%),186점
클레드 연구소,MASTER,118승 93패 (55.92%),186점
날화나게하지마,MASTER,112승 86패 (56.57%),186점
Rush 9,MASTER,150승 135패 (52.63%),186점
미련없다고,MASTER,85승 45패 (65.38%),186점
염산 맞은 북극곰,MASTER,82승 51패 (61.65%),185점
xwxz,MASTER,107승 93패 (53.50%),185점
채소시렁,MASTER,57승 41패 (58.16%),185점
UnknownPhantom,MASTER,199승 189패 (51.29%),185점
주보리,MASTER,444승 430패 (50.80%),185점
LimDohun,MASTER,138승 107패 (56.33%),185점
Bae suzy,MASTER,694승 683패 (50.40%),185점
최연태,MASTER,114승 93패 (55.07%),185점
Tran Quy Tai,MASTER,155승 137패 (53.08%),185점
따스한 봄날 원우,MASTER,212승 173패 (55.06%),185점
우 한,MASTER,58승 22패 (72.50%),185점
mid king Lux,MASTER,280승 264패 (51.47%),185점
Pygmalion FX,MASTER,194승 164패 (54.19%),185점
강한남자 이승기,MASTER,73승 52패 (58.40%),185점
Ex Chen,MASTER,156승 129패 (54.74%),185점
다딱이 서폿,MASTER,114승 95패 (54.55%),185점
옥지와빵빵이,MASTER,108승 91패 (54.27%),185점
똥챔원챔후회중,MASTER,140승 105패 (57.14%),185점
교토 애니메이션,MASTER,302승 275패 (52.34%),185점
오픈프로목표,MASTER,84승 67패 (55.63%),184점
ai2581572487,MASTER,426승 406패 (51.20%),184점
밤비소리,MASTER,144승 104패 (58.06%),184점
UZQueen,MASTER,269승 254패 (51.43%),184점
롤로노아 김동현,MASTER,241승 234패 (50.74%),184점
Dear Theo,MASTER,162승 127패 (56.06%),184점
아덥다정말,MASTER,186승 159패 (53.91%),184점
진짜빠른거북이,MASTER,116승 90패 (56.31%),184점
머 런,MASTER,52승 35패 (59.77%),184점
아 린,MASTER,68승 53패 (56.20%),184점
승택전용1호노예,MASTER,282승 229패 (55.19%),184점
지구야멸망해,MASTER,291승 271패 (51.78%),184점
주인공병 버려,MASTER,184승 163패 (53.03%),184점
wmxx,MASTER,199승 154패 (56.37%),183점
soft 카우,MASTER,121승 108패 (52.84%),183점
병카이,MASTER,315승 271패 (53.75%),183점
희동2,MASTER,126승 98패 (56.25%),183점
Captain Nilah,MASTER,82승 49패 (62.60%),183점
현 솔,MASTER,63승 32패 (66.32%),183점
채팅끄고줏대있게,MASTER,245승 225패 (52.13%),183점
다니에리얼fan,MASTER,214승 214패 (50.00%),183점
숟가락귀환,MASTER,537승 524패 (50.61%),183점
Nani Hunter,MASTER,106승 81패 (56.68%),183점
킬리안 용바페,MASTER,249승 241패 (50.82%),183점
yyyyllll,MASTER,189승 189패 (50.00%),183점
qishi shi hanwen,MASTER,101승 72패 (58.38%),183점
Most One Teemo,MASTER,227승 185패 (55.10%),183점
근거리딜이즈리얼,MASTER,238승 197패 (54.71%),183점
멱살잡아주는탑,MASTER,268승 247패 (52.04%),183점
Hide on bush,MASTER,84승 64패 (56.76%),183점
Hadxs,MASTER,64승 42패 (60.38%),183점
Gumayusi,MASTER,271승 255패 (51.52%),183점
올빼미의 삶,MASTER,73승 60패 (54.89%),182점
펜타킬 트타,MASTER,148승 127패 (53.82%),182점
yu xing cao,MASTER,77승 65패 (54.23%),182점
이두나 남편,MASTER,269승 239패 (52.95%),182점
사나 공주,MASTER,62승 43패 (59.05%),182점
나뻐힝,MASTER,218승 200패 (52.15%),182점
Eason Chan,MASTER,207승 191패 (52.01%),182점
뭘 봐 때려줄까,MASTER,88승 73패 (54.66%),182점
저글링막기,MASTER,102승 78패 (56.67%),182점
데스노트,MASTER,345승 338패 (50.51%),182점
wuxinxiaotao,MASTER,106승 77패 (57.92%),182점
판수충은범죄자다,MASTER,95승 83패 (53.37%),182점
FPX 갱플랭크,MASTER,254승 230패 (52.48%),182점
치킨왕국,MASTER,190승 174패 (52.20%),182점
우치하 치도리,MASTER,145승 108패 (57.31%),182점
신근호,MASTER,156승 125패 (55.52%),182점
AD hahanss,MASTER,137승 128패 (51.70%),182점
으끄으끄,MASTER,230승 179패 (56.23%),181점
ASDQWEASDDQW,MASTER,139승 108패 (56.28%),181점
햄스터,MASTER,441승 439패 (50.11%),181점
또 먹고싶네,MASTER,158승 123패 (56.23%),181점
2U35,MASTER,662승 657패 (50.19%),181점
discipline1,MASTER,237승 212패 (52.78%),181점
kmje99,MASTER,236승 204패 (53.64%),181점
배자운,MASTER,112승 90패 (55.45%),181점
Xia na,MASTER,204승 176패 (53.68%),181점
unemotion,MASTER,127승 80패 (61.35%),181점
나홀로 호디르,MASTER,71승 48패 (59.66%),181점
호랑이의 사자후,MASTER,329승 268패 (55.11%),181점
DRX Addy,MASTER,75승 51패 (59.52%),181점
AFTV 긍정,MASTER,159승 119패 (57.19%),180점
엠동2,MASTER,351승 347패 (50.29%),180점
만나요 첫눈오면,MASTER,169승 163패 (50.90%),180점
Just go to win,MASTER,196승 179패 (52.27%),180점
해 병,MASTER,325승 297패 (52.25%),180점
Yang HW,MASTER,95승 81패 (53.98%),180점
