name,tear,rate,score
칼방패엔토포,MASTER,81승 76패 (51.59%),103점
먼저싸기전략,MASTER,80승 67패 (54.42%),103점
불안정한 고양이,MASTER,208승 199패 (51.11%),103점
언젠간돌아오겠지,MASTER,89승 60패 (59.73%),103점
사기챔전문,MASTER,152승 153패 (49.84%),103점
NYKD 54,MASTER,65승 58패 (52.85%),103점
공주 바넬로피,MASTER,431승 429패 (50.12%),103점
asdadelrx,MASTER,82승 71패 (53.59%),103점
MLG Xes,MASTER,102승 96패 (51.52%),103점
Into The йight,MASTER,140승 125패 (52.83%),103점
Wawagod,MASTER,135승 123패 (52.33%),103점
Handsomeiscrime,MASTER,45승 32패 (58.44%),103점
재명재인재엽 ,MASTER,176승 150패 (53.99%),103점
누누 죽어,MASTER,71승 47패 (60.17%),103점
믿음 행복 긍정,MASTER,265승 229패 (53.64%),103점
hangZZZZZZZZZZZZ,MASTER,165승 156패 (51.40%),103점
실력으로 말한다,MASTER,86승 76패 (53.09%),103점
Uйkйown,MASTER,176승 167패 (51.31%),103점
세계를 정복한다,MASTER,137승 130패 (51.31%),103점
동탁이찬양,MASTER,189승 184패 (50.67%),103점
Dol tv 5327129,MASTER,127승 108패 (54.04%),103점
Reversal sign,MASTER,284승 286패 (49.82%),103점
바드야로밍가자,MASTER,118승 86패 (57.84%),103점
Star Guardian,MASTER,128승 104패 (55.17%),103점
abcdzxcd,MASTER,114승 93패 (55.07%),103점
세라핀원딜좋음2,MASTER,117승 99패 (54.17%),103점
고로시야 이치,MASTER,85승 75패 (53.12%),103점
리그오브레전드ll,MASTER,259승 255패 (50.39%),103점
zvnc,MASTER,159승 142패 (52.82%),103점
에 준,MASTER,68승 39패 (63.55%),103점
fenghuangniepan,MASTER,85승 77패 (52.47%),103점
우주대스타주영,MASTER,123승 105패 (53.95%),103점
카이팅은전완운동,MASTER,106승 100패 (51.46%),103점
IIIIlIIIIlIIIl,MASTER,171승 160패 (51.66%),103점
서폿이랑대화안함,MASTER,143승 122패 (53.96%),103점
초반교전 싫어요,MASTER,205승 178패 (53.52%),103점
다아드르와,MASTER,102승 90패 (53.12%),103점
탈론 장인을 꿈꾸,MASTER,176승 157패 (52.85%),103점
댕찬2,MASTER,78승 73패 (51.66%),103점
Cyaaa,MASTER,65승 49패 (57.02%),103점
작소훈,MASTER,93승 92패 (50.27%),103점
Por Que no,MASTER,79승 70패 (53.02%),103점
yyong,MASTER,224승 206패 (52.09%),103점
Pepperoning,MASTER,106승 99패 (51.71%),103점
Doxx12,MASTER,101승 90패 (52.88%),103점
갈 창,MASTER,178승 171패 (51.00%),103점
starfired,MASTER,114승 109패 (51.12%),103점
동쥬리,MASTER,130승 109패 (54.39%),103점
팥이없는붕어빵 ,MASTER,137승 105패 (56.61%),103점
s0whereareyounow,MASTER,142승 144패 (49.65%),102점
Teammate NBA,MASTER,221승 196패 (53.00%),102점
못생긴년이술먹어,MASTER,169승 124패 (57.68%),102점
겨울아 그만죽어,MASTER,54승 25패 (68.35%),102점
candysup,MASTER,183승 147패 (55.45%),102점
little NI,MASTER,88승 54패 (61.97%),102점
Ropex,MASTER,127승 112패 (53.14%),102점
래서펜다,MASTER,87승 69패 (55.77%),102점
알파카Deft,MASTER,81승 71패 (53.29%),102점
어제불금,MASTER,69승 46패 (60.00%),102점
No1렝가,MASTER,253승 242패 (51.11%),102점
Grab most one ,MASTER,79승 84패 (48.47%),102점
기먹따마금느,MASTER,73승 58패 (55.73%),102점
연습하는부계,MASTER,99승 73패 (57.56%),102점
찬영박,MASTER,74승 60패 (55.22%),102점
laizidiyu,MASTER,238승 214패 (52.65%),102점
멀 쳐다봐,MASTER,222승 222패 (50.00%),102점
ssaa,MASTER,155승 161패 (49.05%),102점
꼬마아가씨최강철,MASTER,245승 228패 (51.80%),102점
너와함께보낸시간이특별했으니까,MASTER,84승 74패 (53.16%),102점
티모 그 자체,MASTER,205승 180패 (53.25%),102점
무덤에서돌아온사나이,MASTER,121승 78패 (60.80%),102점
wegowegowego,MASTER,70승 59패 (54.26%),102점
망가진초시계,MASTER,206승 214패 (49.05%),102점
전략적인죽음,MASTER,98승 81패 (54.75%),102점
고결한 황족미드,MASTER,117승 101패 (53.67%),102점
걸뽀아님,MASTER,69승 50패 (57.98%),102점
코코델,MASTER,186승 161패 (53.60%),102점
네이스좋아요,MASTER,125승 115패 (52.08%),102점
맛스타 갈래요,MASTER,156승 128패 (54.93%),102점
답답해서내가할게,MASTER,33승 21패 (61.11%),102점
알 리,MASTER,94승 86패 (52.22%),102점
악동 윤대호,MASTER,99승 100패 (49.75%),102점
천방지축개구장이,MASTER,338승 337패 (50.07%),102점
모든게그대로인데,MASTER,114승 74패 (60.64%),102점
대지주,MASTER,144승 122패 (54.14%),102점
수원 크로커다일,MASTER,63승 57패 (52.50%),102점
겨울좋아하는사람,MASTER,145승 107패 (57.54%),102점
고성갱스터,MASTER,114승 107패 (51.58%),102점
자 끅,MASTER,326승 312패 (51.10%),102점
샤링 린린,MASTER,121승 86패 (58.45%),101점
qweasdasd,MASTER,119승 92패 (56.40%),101점
2001 2 28,MASTER,153승 145패 (51.34%),101점
remindset,MASTER,196승 192패 (50.52%),101점
R8 r,MASTER,162승 154패 (51.27%),101점
권효서,MASTER,97승 88패 (52.43%),101점
결혼식,MASTER,154승 138패 (52.74%),101점
유 빔,MASTER,67승 57패 (54.03%),101점
윤제육볶음,MASTER,345승 323패 (51.65%),101점
Gksngg,MASTER,148승 117패 (55.85%),101점
우리싸우지말고잘해봐요서로차단,MASTER,76승 67패 (53.15%),101점
야 꼽,MASTER,68승 50패 (57.63%),101점
Big Wave,MASTER,64승 31패 (67.37%),101점
사람다운 이름,MASTER,79승 52패 (60.31%),101점
공 컴,MASTER,124승 124패 (50.00%),101점
Thal2,MASTER,47승 32패 (59.49%),101점
AsheSoraka,MASTER,36승 15패 (70.59%),101점
시식용고구마도리,MASTER,181승 147패 (55.18%),101점
영빈 갓,MASTER,143승 119패 (54.58%),101점
망치든 여울이,MASTER,66승 60패 (52.38%),101점
딩거개충새기,MASTER,99승 88패 (52.94%),101점
같이할사람,MASTER,78승 72패 (52.00%),101점
비슷하니까만난다,MASTER,205승 176패 (53.81%),101점
자신에게가혹해져,MASTER,309승 293패 (51.33%),101점
천상 쓰레쉬,MASTER,116승 106패 (52.25%),101점
왜이래정말,MASTER,209승 207패 (50.24%),101점
WXYXYW,MASTER,152승 133패 (53.33%),101점
드 쉽,MASTER,53승 43패 (55.21%),101점
배고픈 리신,MASTER,144승 111패 (56.47%),101점
도구랑숟가락한몸,MASTER,150승 138패 (52.08%),101점
브론즈실골플다4,MASTER,59승 41패 (59.00%),101점
아니 어떡하라고,MASTER,79승 65패 (54.86%),101점
아시타비,MASTER,275승 278패 (49.73%),101점
eet,MASTER,128승 124패 (50.79%),101점
하재이,MASTER,420승 412패 (50.48%),100점
준딩고,MASTER,51승 32패 (61.45%),100점
만개 장인,MASTER,218승 159패 (57.82%),100점
맥날킹,MASTER,254승 237패 (51.73%),100점
i no hope,MASTER,20승 9패 (68.97%),100점
뚱펭이,MASTER,185승 198패 (48.30%),100점
잘좀해라새기야,MASTER,65승 53패 (55.08%),100점
kz munseo,MASTER,89승 63패 (58.55%),100점
 오 준 덕,MASTER,52승 29패 (64.20%),100점
성격파탄범,MASTER,102승 86패 (54.26%),100점
2cici,MASTER,158승 125패 (55.83%),100점
경희대 국문과 23,MASTER,57승 38패 (60.00%),100점
Cloud0704,MASTER,41승 32패 (56.16%),100점
unemotion,MASTER,112승 70패 (61.54%),100점
싱드택배,MASTER,175승 152패 (53.52%),100점
뒤틀린 숲 ,MASTER,62승 49패 (55.86%),100점
Creepy human,MASTER,136승 111패 (55.06%),100점
우한폐렴양성자,MASTER,32승 20패 (61.54%),100점
팀원가챠망겜,MASTER,165승 143패 (53.57%),100점
정화 유채화 누누,MASTER,122승 112패 (52.14%),100점
호 n 견,MASTER,43승 26패 (62.32%),100점
건들거리며걷지,MASTER,368승 316패 (53.80%),100점
채팅금지먹은도구,MASTER,158승 133패 (54.30%),100점
솔랭전사 김준엽,MASTER,211승 158패 (57.18%),100점
고기분쇄기,MASTER,281승 261패 (51.85%),100점
벌레보면고양티콘,MASTER,258승 227패 (53.20%),100점
벨 제,MASTER,82승 74패 (52.56%),100점
Sakuraйbo,MASTER,79승 68패 (53.74%),100점
황제엽,MASTER,104승 102패 (50.49%),100점
주현이능만능,MASTER,84승 74패 (53.16%),100점
support Jane,MASTER,53승 31패 (63.10%),99점
아몬드중독,MASTER,152승 147패 (50.84%),99점
aiyouwei5,MASTER,134승 88패 (60.36%),99점
피어나 너 도돋,MASTER,125승 105패 (54.35%),99점
Code Hun,MASTER,179승 171패 (51.14%),99점
1200Lllaoi,MASTER,93승 54패 (63.27%),99점
피지컬로 고통을,MASTER,109승 102패 (51.66%),99점
뽀장뽀,MASTER,78승 69패 (53.06%),99점
96김성진,MASTER,79승 66패 (54.48%),99점
AFTV BJ황승현,MASTER,648승 616패 (51.27%),99점
79461325852,MASTER,62승 51패 (54.87%),99점
월요병가,MASTER,140승 129패 (52.04%),99점
Ailerin,MASTER,76승 69패 (52.41%),99점
Vanessa Mae,MASTER,464승 447패 (50.93%),99점
CHOI JAE HOON,MASTER,163승 127패 (56.21%),99점
양학해서sry해요,MASTER,75승 59패 (55.97%),99점
나 지봉필 아니다,MASTER,62승 46패 (57.41%),99점
동휘야,MASTER,169승 166패 (50.45%),99점
shin8780,MASTER,153승 139패 (52.40%),99점
XieXiezz,MASTER,158승 154패 (50.64%),98점
율 욜,MASTER,101승 93패 (52.06%),98점
SKT Choushen,MASTER,70승 63패 (52.63%),98점
수달키우고싶다,MASTER,64승 41패 (60.95%),98점
암늘보,MASTER,202승 167패 (54.74%),98점
여유와 설빈,MASTER,131승 104패 (55.74%),98점
yyaichimdL,MASTER,93승 62패 (60.00%),98점
사기치고싶은사람,MASTER,146승 124패 (54.07%),98점
계속 존재하는 자,MASTER,269승 264패 (50.47%),98점
롤은병만차이,MASTER,123승 73패 (62.76%),98점
20babyy,MASTER,63승 36패 (63.64%),98점
그냥억울한사람,MASTER,52승 30패 (63.41%),98점
Lucky for You,MASTER,99승 86패 (53.51%),98점
Ru1ser,MASTER,218승 208패 (51.17%),98점
추민영,MASTER,329승 282패 (53.85%),98점
수후니 ,MASTER,95승 73패 (56.55%),98점
막내정빈,MASTER,94승 81패 (53.71%),98점
원 없이 딜,MASTER,87승 76패 (53.37%),98점
Nidaalee,MASTER,194승 167패 (53.74%),98점
임 조 온,MASTER,159승 127패 (55.59%),98점
Dew,MASTER,49승 35패 (58.33%),98점
기메찬,MASTER,95승 87패 (52.20%),98점
엄청난소시지,MASTER,305승 291패 (51.17%),98점
선행1,MASTER,68승 57패 (54.40%),98점
문짝30만원,MASTER,104승 95패 (52.26%),98점
다녀감,MASTER,57승 44패 (56.44%),98점
We all need,MASTER,131승 119패 (52.40%),98점
모나미팬,MASTER,93승 83패 (52.84%),98점
김해김찬호예쁘다,MASTER,237승 228패 (50.97%),97점
처피뱅 카와이,MASTER,116승 107패 (52.02%),97점
FA00JUG,MASTER,173승 161패 (51.80%),97점
ukao,MASTER,116승 104패 (52.73%),97점
shuixingdududu,MASTER,70승 38패 (64.81%),97점
두룽 까미 감자,MASTER,64승 44패 (59.26%),97점
jayce gangplank,MASTER,212승 199패 (51.58%),97점
Badays,MASTER,94승 75패 (55.62%),97점
KR1 AD King,MASTER,185승 178패 (50.96%),97점
madah,MASTER,116승 104패 (52.73%),97점
루엘 그림자,MASTER,137승 123패 (52.69%),97점
뀨맹이,MASTER,76승 63패 (54.68%),97점
스트레서유발협곡,MASTER,172승 126패 (57.72%),97점
숟가락귀환,MASTER,453승 450패 (50.17%),97점
mei you tui lu,MASTER,383승 352패 (52.11%),97점
재EI,MASTER,133승 115패 (53.63%),97점
йyang,MASTER,200승 190패 (51.28%),97점
다아는챔프구만,MASTER,134승 126패 (51.54%),97점
연옥빛,MASTER,65승 55패 (54.17%),97점
중앙처리장치,MASTER,106승 101패 (51.21%),97점
이쁨린,MASTER,97승 79패 (55.11%),97점
안 똥,MASTER,74승 67패 (52.48%),97점
조병규,MASTER,168승 168패 (50.00%),97점
MS go mid ,MASTER,195승 177패 (52.42%),97점
서귀석,MASTER,97승 81패 (54.49%),97점
횡성민,MASTER,40승 28패 (58.82%),97점
오랜만에합니다,MASTER,73승 61패 (54.48%),97점
SASINKING,MASTER,186승 171패 (52.10%),96점
성 뀰,MASTER,122승 82패 (59.80%),96점
w2u,MASTER,139승 124패 (52.85%),96점
chinchilla아,MASTER,313승 314패 (49.92%),96점
mozzi peachee,MASTER,161승 136패 (54.21%),96점
서 듄,MASTER,110승 107패 (50.69%),96점
돌아와 온정선,MASTER,98승 78패 (55.68%),96점
곰숭욱,MASTER,104승 64패 (61.90%),96점
121212111,MASTER,202승 190패 (51.53%),96점
Guargel,MASTER,289승 254패 (53.22%),96점
버즈한짝어디갔지,MASTER,198승 155패 (56.09%),96점
늘완벽해지고싶다,MASTER,44승 29패 (60.27%),96점
도야 파,MASTER,55승 46패 (54.46%),96점
엄찌찌 ,MASTER,68승 61패 (52.71%),96점
20 71008790,MASTER,181승 161패 (52.92%),96점
사이드 중독자,MASTER,80승 73패 (52.29%),96점
3성 김현민,MASTER,63승 46패 (57.80%),96점
Gaйg Plaйk,MASTER,118승 110패 (51.75%),96점
아왜그러세요진짜,MASTER,67승 41패 (62.04%),96점
가락 사용법,MASTER,184승 177패 (50.97%),96점
걷는게 신나요,MASTER,118승 107패 (52.44%),96점
C1SY,MASTER,160승 120패 (57.14%),96점
풍악산,MASTER,245승 205패 (54.44%),96점
OO1OO4,MASTER,43승 32패 (57.33%),95점
뀨 왱,MASTER,55승 28패 (66.27%),95점
손가락4개면캐리,MASTER,78승 66패 (54.17%),95점
ClariS7,MASTER,100승 61패 (62.11%),95점
눈 오는 1월13일,MASTER,126승 91패 (58.06%),95점
제어기,MASTER,224승 170패 (56.85%),95점
FA LFT LPL LCK,MASTER,279승 254패 (52.35%),95점
SuperPie,MASTER,174승 143패 (54.89%),95점
잔소리하면못해짐,MASTER,241승 238패 (50.31%),95점
히득키득,MASTER,111승 101패 (52.36%),95점
맛 나,MASTER,95승 74패 (56.21%),95점
애교만땅아기수달,MASTER,241승 239패 (50.21%),95점
얀 진,MASTER,145승 130패 (52.73%),95점
rvin,MASTER,207승 186패 (52.67%),95점
tian bang di 1,MASTER,231승 193패 (54.48%),95점
쪼꼬맹이 알리,MASTER,75승 63패 (54.35%),95점
주양어선,MASTER,156승 147패 (51.49%),95점
부질태,MASTER,132승 123패 (51.76%),95점
adzxcz,MASTER,77승 61패 (55.80%),95점
그냥 혼내줄까,MASTER,84승 65패 (56.38%),95점
아덥다정말,MASTER,164승 144패 (53.25%),95점
일본노래좋아해요,MASTER,151승 118패 (56.13%),95점
40대 민지의아빠,MASTER,115승 95패 (54.76%),95점
vis,MASTER,83승 35패 (70.34%),95점
칭 찡,MASTER,78승 69패 (53.06%),95점
마이정글감,MASTER,116승 98패 (54.21%),95점
정글탑,MASTER,114승 108패 (51.35%),95점
마도카 복숭아,MASTER,266승 207패 (56.24%),95점
Nijgnod,MASTER,125승 105패 (54.35%),95점
소울파너비,MASTER,87승 69패 (55.77%),95점
zl죤x세트v,MASTER,347승 341패 (50.44%),95점
국내산 칼,MASTER,103승 74패 (58.19%),95점
꿀벌앵앵,MASTER,103승 81패 (55.98%),95점
Qam,MASTER,96승 56패 (63.16%),94점
ti0p,MASTER,328승 323패 (50.38%),94점
XXBD1,MASTER,32승 20패 (61.54%),94점
이름을없앤남자,MASTER,583승 564패 (50.83%),94점
순간의 감정,MASTER,71승 33패 (68.27%),94점
Apca,MASTER,144승 128패 (52.94%),94점
짬뽕지존 일산점,MASTER,38승 26패 (59.38%),94점
피피피 피지컬2,MASTER,33승 19패 (63.46%),94점
엠도박사,MASTER,80승 68패 (54.05%),94점
지능이낮은원딜,MASTER,172승 137패 (55.66%),94점
모미카,MASTER,190승 179패 (51.49%),94점
주도자,MASTER,73승 51패 (58.87%),94점
여름밤의 꿈처럼,MASTER,62승 56패 (52.54%),94점
NeoLeon,MASTER,276승 274패 (50.18%),94점
그래기대도안했어,MASTER,311승 283패 (52.36%),94점
아라가키 유이,MASTER,35승 19패 (64.81%),94점
구름많은흐린날,MASTER,140승 126패 (52.63%),94점
인생은일체유심조,MASTER,49승 38패 (56.32%),94점
JunNYeong,MASTER,41승 26패 (61.19%),94점
손가락3개다,MASTER,99승 64패 (60.74%),94점
KOR SONA,MASTER,145승 139패 (51.06%),94점
EHEVol,MASTER,178승 165패 (51.90%),94점
lIllIIIllIllIII,MASTER,111승 97패 (53.37%),94점
im trash,MASTER,36승 25패 (59.02%),94점
Wave IP,MASTER,103승 72패 (58.86%),94점
고추달,MASTER,89승 75패 (54.27%),94점
날아라피그미,MASTER,97승 75패 (56.40%),93점
아이팀 원딜,MASTER,102승 73패 (58.29%),93점
원딜하기 싫소,MASTER,73승 67패 (52.14%),93점
디슼호,MASTER,67승 53패 (55.83%),93점
jg tool,MASTER,297승 281패 (51.38%),93점
2490186515,MASTER,44승 31패 (58.67%),93점
전부 파괴해주마,MASTER,96승 88패 (52.17%),93점
고아가왕인세상,MASTER,124승 104패 (54.39%),93점
Returned Player,MASTER,62승 47패 (56.88%),93점
1snow,MASTER,73승 25패 (74.49%),93점
not too far,MASTER,43승 31패 (58.11%),93점
T1우승 바라기,MASTER,133승 94패 (58.59%),93점
at Daybreak,MASTER,131승 133패 (49.62%),93점
Easy clap,MASTER,278승 271패 (50.64%),93점
응애애기응애애기,MASTER,27승 9패 (75.00%),93점
끈기 인내 노력,MASTER,74승 55패 (57.36%),93점
겜이나잘하라고,MASTER,42승 29패 (59.15%),93점
adadadad01,MASTER,69승 46패 (60.00%),93점
리산드La,MASTER,164승 140패 (53.95%),93점
발악을하세요그냥,MASTER,119승 103패 (53.60%),93점
할수없군그래,MASTER,71승 37패 (65.74%),93점
시구레,MASTER,71승 52패 (57.72%),93점
먀 키 ,MASTER,111승 96패 (53.62%),93점
Belassen,MASTER,169승 149패 (53.14%),93점
안동전설의숟가락,MASTER,224승 211패 (51.49%),93점
일감호건덕이미노,MASTER,62승 51패 (54.87%),93점
테헤페로,MASTER,172승 128패 (57.33%),93점
많이늙어버린사람,MASTER,123승 108패 (53.25%),93점
08군번,MASTER,65승 52패 (55.56%),93점
IAMGR00T,MASTER,65승 55패 (54.17%),93점
전 태현인데요,MASTER,149승 110패 (57.53%),93점
sexyman1,MASTER,95승 78패 (54.91%),92점
월요일 우울해,MASTER,65승 33패 (66.33%),92점
위원준,MASTER,162승 144패 (52.94%),92점
중고나라 쵸비,MASTER,144승 128패 (52.94%),92점
미인공포증,MASTER,147승 142패 (50.87%),92점
adsfasfds1asdfsf,MASTER,166승 159패 (51.08%),92점
잡라이너버스좀,MASTER,271승 266패 (50.47%),92점
ninanochichi,MASTER,65승 37패 (63.73%),92점
remake xiaoyi,MASTER,120승 81패 (59.70%),92점
나긋하게,MASTER,186승 174패 (51.67%),92점
대적하다,MASTER,251승 246패 (50.50%),92점
NameIessMid,MASTER,548승 532패 (50.74%),92점
gesg,MASTER,50승 28패 (64.10%),92점
bb73,MASTER,161승 163패 (49.69%),92점
Xioayue,MASTER,50승 24패 (67.57%),92점
지분화,MASTER,133승 126패 (51.35%),92점
아드레날린 폭주,MASTER,43승 32패 (57.33%),92점
다예상이됩니다,MASTER,112승 96패 (53.85%),92점
비제이벳,MASTER,88승 83패 (51.46%),92점
똥그랩,MASTER,139승 134패 (50.92%),92점
뽕잎비타,MASTER,185승 177패 (51.10%),92점
서울박사장,MASTER,78승 69패 (53.06%),92점
happygolucky,MASTER,144승 109패 (56.92%),92점
인천광역시출신,MASTER,257승 243패 (51.40%),92점
당기면나가는총알,MASTER,106승 90패 (54.08%),92점
심리장인,MASTER,124승 104패 (54.39%),92점
하이애플,MASTER,132승 130패 (50.38%),92점
달동네신입생,MASTER,150승 126패 (54.35%),91점
이제 올라갈 때야,MASTER,161승 149패 (51.94%),91점
i need doctor,MASTER,184승 176패 (51.11%),91점
junnjun,MASTER,254승 199패 (56.07%),91점
йoRoo,MASTER,160승 150패 (51.61%),91점
부앙낭묘,MASTER,196승 186패 (51.31%),91점
딱따구리형원딜,MASTER,128승 116패 (52.46%),91점
맛있다 야옹,MASTER,68승 37패 (64.76%),91점
bule please,MASTER,186승 159패 (53.91%),91점
들여다보곤해,MASTER,207승 172패 (54.62%),91점
초가스노밴,MASTER,229승 216패 (51.46%),91점
Dinai,MASTER,83승 71패 (53.90%),91점
믿음을 줘 ,MASTER,281승 264패 (51.56%),91점
I NEED ME,MASTER,125승 110패 (53.19%),91점
천하대장군 잭스,MASTER,111승 89패 (55.50%),91점
2001119,MASTER,54승 48패 (52.94%),91점
